,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
794,795,60,3,10832,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,4,2,0,0,712,712,1,0,1,4,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,2,409,2,143,46,0,0,0,0,500,10,2008,8,4,12.178187442040638
795,796,60,3,8400,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,3,4,1,0,0,650,650,1,4,1,4,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,2,476,2,0,50,0,0,204,0,0,4,2010,8,4,12.049418835484797
796,797,20,3,8197,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,9,10,3,4,1,0,0,660,660,1,0,1,4,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,2,528,2,138,0,0,0,0,0,0,4,2007,8,4,11.874090314181814
797,798,20,3,7677,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,3,4,1,570,0,203,773,1,2,1,4,773,0,0,773,0,0,1,0,2,1,3,4,6,0,1,240,2,0,0,0,0,0,0,0,4,2008,8,0,11.608235644774552
798,799,60,3,13518,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,0,4,2,0,0,1926,1926,1,0,1,4,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,3,820,2,144,78,0,0,0,0,0,7,2009,6,5,13.091904169919621
799,800,50,3,7200,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,13,14,3,4,0,569,0,162,731,1,0,1,4,981,787,0,1768,1,0,1,1,3,1,2,7,6,2,1,240,2,0,0,264,0,0,0,0,6,2007,8,4,12.072541252905651
800,801,60,3,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,12,13,3,4,2,462,0,154,616,1,2,1,4,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,2,603,2,403,114,185,0,0,0,400,5,2008,8,4,12.206072645530174
801,802,30,4,4800,1,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,8,8,3,4,1,197,0,999,1196,1,0,1,0,1196,0,0,1196,1,0,1,0,2,1,3,5,6,0,2,440,2,0,0,0,0,0,0,0,7,2007,8,4,11.607326140391713
802,803,60,3,8199,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,14,15,2,4,2,648,0,80,728,1,0,1,4,728,728,0,1456,1,0,2,1,3,1,2,7,6,1,2,410,2,36,18,0,0,0,0,0,10,2008,8,4,12.14950229404178
803,804,60,3,13891,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,0,4,2,0,0,1734,1734,1,0,1,4,1734,1088,0,2822,0,0,3,1,4,1,0,12,6,1,3,1020,2,52,170,0,0,192,0,0,1,2009,6,5,13.275827535915461
804,805,20,3,9000,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,13,14,3,4,1,812,0,124,936,1,4,1,4,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,1,286,2,0,0,0,0,0,0,0,6,2006,8,3,11.678439903447801
805,806,20,3,12274,1,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,12,13,2,4,2,0,0,1417,1417,1,0,1,4,1428,0,0,1428,0,0,2,0,3,1,0,6,6,0,2,554,2,0,60,0,0,0,0,0,7,2008,6,5,12.33569641332368
806,807,80,3,9750,1,3,3,0,4,0,12,2,2,0,7,5,5,1967,1967,1,1,12,13,3,4,2,400,480,100,980,1,2,1,4,980,0,0,980,0,0,2,0,3,1,3,6,6,0,1,384,2,68,0,0,0,0,0,0,10,2006,8,4,11.816726919301892
807,808,70,3,21384,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,13,14,3,4,1,1309,0,15,1324,1,0,1,4,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,2,528,2,0,312,0,0,0,0,0,5,2009,8,4,12.31716669303576
808,809,80,3,13400,1,3,3,0,4,0,12,2,2,0,7,5,5,1966,1966,1,1,12,13,3,4,1,516,128,380,1024,1,4,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,1,2,484,2,0,0,0,0,0,0,0,6,2006,8,4,11.982616545377663
809,810,75,4,8100,1,3,3,0,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,3,4,2,0,0,849,849,1,4,0,0,1075,1063,0,2138,0,0,2,0,2,3,3,11,6,0,2,360,0,40,156,0,0,0,0,0,11,2009,8,4,11.571194373094205
810,811,20,3,10140,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1999,3,1,6,6,3,4,1,663,377,0,1040,1,1,1,4,1309,0,0,1309,1,0,1,1,3,1,2,5,6,1,2,484,2,265,0,0,0,0,648,0,1,2006,8,4,12.106252310247962
811,812,120,4,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,2,4,2,662,0,186,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,1,2,420,2,140,0,0,0,0,0,0,6,2008,3,4,11.881034786534624
812,813,20,0,8712,0,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,13,14,1,4,1,0,0,540,540,1,4,0,0,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,2,504,0,0,0,0,0,0,0,54,6,2010,8,2,10.932981961904135
813,814,20,3,9750,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,1,1,8,8,3,4,1,608,0,834,1442,1,2,1,4,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,1,301,2,0,0,275,0,0,0,500,4,2007,0,4,11.969717200243734
814,815,50,3,8248,1,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,11,12,3,4,0,0,0,686,686,2,2,1,4,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,1,280,1,207,0,96,0,0,0,0,7,2006,8,4,11.661345470088502
815,816,20,3,12137,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,12,13,3,4,2,0,0,1649,1649,1,0,1,4,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,2,598,2,0,34,0,0,0,0,0,5,2010,8,4,12.323411137947407
816,817,20,3,11425,1,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,3,3,3,4,1,486,0,522,1008,1,2,1,4,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,1,275,2,0,0,120,0,0,0,0,7,2006,8,4,11.827736204810263
817,818,20,3,13265,1,0,3,0,1,0,11,2,2,0,2,8,5,2002,2002,3,1,5,5,2,4,2,1218,0,350,1568,1,0,1,4,1689,0,0,1689,1,0,2,0,3,1,2,7,6,2,3,857,2,150,59,0,0,0,0,0,7,2008,8,4,12.509874099861838
818,819,80,3,8816,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,3,4,1,504,0,506,1010,1,2,1,4,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,2,440,2,0,0,0,0,0,0,0,6,2010,8,4,11.951180395901384
819,820,120,3,6371,1,0,3,0,4,0,16,2,2,4,2,7,5,2009,2010,1,1,12,13,2,4,2,733,0,625,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,484,2,192,35,0,0,0,0,0,6,2010,6,5,12.319401330837177
820,821,60,3,7226,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,4,2,0,0,798,798,1,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,2,595,2,0,45,0,0,0,0,0,6,2008,8,4,12.117241431823558
821,822,20,4,6000,1,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,8,8,1,4,1,0,0,936,936,1,4,0,4,936,0,0,936,0,0,1,0,2,1,3,4,3,0,2,576,2,0,32,112,0,0,0,0,2,2009,8,4,11.440354772135393
822,823,60,3,12394,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,2,4,2,0,0,847,847,1,0,1,4,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,433,2,100,48,0,0,0,0,0,10,2007,8,3,12.323855681186558
823,824,50,3,9900,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,12,13,3,4,0,0,0,778,778,1,4,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,1,240,2,335,0,0,0,0,0,0,7,2009,8,4,11.845819880243557
824,825,20,1,11216,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,4,2,0,0,1489,1489,1,0,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,776,2,0,140,0,0,0,0,0,6,2006,6,5,12.3570755190667
825,826,20,3,14803,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,5,5,0,4,2,1636,0,442,2078,1,0,1,4,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,3,1220,2,188,45,0,0,0,0,0,6,2008,6,5,12.86099861326992
826,827,45,4,6130,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,3,4,0,784,0,0,784,1,2,1,4,784,0,0,784,1,0,1,0,2,1,2,5,6,0,0,0,2,0,0,116,0,0,0,0,5,2008,8,4,11.603679828238693
827,828,20,3,8529,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,12,13,2,4,2,20,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,2,527,2,290,39,0,0,0,0,0,4,2009,8,4,12.14950229404178
828,829,60,3,28698,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,3,4,2,249,764,0,1013,1,4,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,2,538,2,486,0,0,0,225,0,0,6,2009,8,0,12.128111104060462
829,830,160,1,2544,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,2,4,2,0,0,600,600,1,0,1,4,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,2,480,2,0,166,0,0,0,0,0,7,2006,8,4,11.900905258737373
830,831,20,3,11900,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,6,6,3,4,1,1040,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,458,2,0,0,0,0,192,0,0,6,2008,8,4,12.01974306733868
831,832,160,1,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,3,4,2,0,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,2,480,2,0,166,0,0,0,0,0,6,2006,8,4,11.925035115797062
832,833,60,3,9548,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,12,13,2,4,2,483,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,2,613,2,192,39,0,0,0,0,0,1,2010,8,4,12.375815420117268
833,834,20,3,10004,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,1,6,10,3,4,1,196,345,975,1516,1,4,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,2,472,2,0,0,0,0,152,0,0,2,2009,8,4,12.025749091398891
834,835,20,3,7875,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,12,13,3,4,1,572,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,2,456,2,0,0,0,0,0,0,0,9,2008,8,4,11.8490404949436
835,836,20,3,9600,1,3,3,0,4,0,19,2,2,0,2,4,7,1950,1995,1,1,12,6,3,4,1,442,0,625,1067,1,4,1,4,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,2,436,2,290,0,0,0,0,0,0,2,2010,8,4,11.759785542901755
836,837,30,4,8100,1,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,1,12,13,3,4,0,338,0,1221,1559,1,2,1,4,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,2,812,2,0,116,230,0,0,0,0,6,2007,0,4,11.941455846009388
837,838,160,4,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,3,4,1,330,0,153,483,1,4,1,4,483,504,0,987,1,0,1,1,2,1,3,5,6,0,1,264,2,0,0,0,0,0,0,0,11,2008,8,4,11.512925464970229
838,839,20,3,9525,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,12,13,3,4,2,0,0,1099,1099,1,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,1,352,2,278,0,0,0,0,0,0,6,2008,8,4,11.877568578558138
839,840,50,3,11767,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,1,8,8,3,4,1,352,0,416,768,1,0,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,1,240,2,0,0,0,0,0,0,0,5,2008,8,4,11.779128505744886
840,841,70,2,12155,1,0,3,0,4,0,18,2,2,0,5,6,8,1925,1950,1,1,13,14,3,4,0,156,0,516,672,1,4,0,4,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,1,400,1,0,0,254,0,0,0,0,3,2008,8,4,11.84939770159144
841,842,70,4,10440,1,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,1,8,8,3,4,2,0,0,650,650,1,2,1,4,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,2,686,1,70,78,68,0,0,0,0,6,2008,8,4,11.967180737247824
842,843,80,3,9020,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,3,4,1,312,539,276,1127,1,4,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,2,490,2,0,129,0,0,0,0,0,5,2008,8,4,12.071969661006694
843,844,90,3,8000,1,3,3,0,0,0,12,0,2,2,2,5,4,1961,1961,1,1,3,3,3,4,1,0,0,1800,1800,1,0,0,4,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,0,0,2,0,0,0,0,0,0,0,7,2007,8,4,11.856515169360305
844,845,50,4,12665,1,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,13,14,3,4,0,0,0,876,876,1,2,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,3,720,2,418,0,194,0,0,0,0,6,2008,8,4,11.94405831982697
845,846,85,3,16647,1,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,1,6,6,3,4,1,1390,0,0,1390,1,4,1,4,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,2,611,2,0,0,0,0,0,0,0,1,2007,8,4,12.049418835484797
846,847,60,3,9317,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,1,6,6,2,4,2,513,0,227,740,1,0,1,4,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,2,425,2,234,72,192,0,0,0,0,7,2009,8,4,12.269047444691562
847,848,20,3,15523,1,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,1,6,10,3,4,1,460,0,404,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,338,2,0,0,0,0,0,0,0,8,2009,8,4,11.801856756822442
848,849,50,3,45600,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,13,14,3,4,0,0,0,907,907,1,4,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,2,360,2,486,40,0,0,175,0,0,9,2008,8,4,12.388394202324129
849,850,80,3,9600,1,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,2,2,1,0,0,528,528,1,0,1,4,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,2,512,2,113,100,0,0,0,0,0,8,2007,8,4,12.138863895836725
850,851,120,4,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,2,4,2,659,0,189,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,0,2,420,2,140,0,0,0,0,0,0,11,2007,8,4,11.786762130599957
851,852,120,3,3196,1,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,1,12,13,2,4,2,0,0,1273,1273,1,0,1,4,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,2,400,2,143,20,0,0,0,0,0,5,2006,8,4,12.2783933071098
852,853,75,3,7128,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,3,2,1,364,0,554,918,1,2,1,4,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,1,240,2,0,0,0,0,126,0,0,8,2007,8,4,12.007621706806335
853,854,80,3,12095,1,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,3,2,1,564,0,563,1127,1,4,1,4,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,2,645,2,180,0,0,0,0,0,0,8,2009,8,4,11.970350312009105
854,855,20,3,17920,1,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,1,13,10,3,4,1,306,1085,372,1763,1,4,1,4,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,2,454,2,0,418,0,0,312,0,0,7,2006,8,0,12.043553716032399
855,856,20,3,6897,1,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,3,2,1,659,0,381,1040,1,0,1,4,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,1,260,2,0,104,0,0,0,0,0,4,2010,8,4,11.751942365440728
856,857,80,3,10970,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,3,4,1,505,435,0,940,1,4,1,4,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,2,576,2,0,0,34,0,0,0,0,10,2008,8,4,11.898187865760873
857,858,60,3,8125,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,3,4,2,0,0,702,702,1,2,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,2,343,2,0,36,0,0,0,0,0,3,2009,8,4,12.066810578196666
858,859,20,3,10400,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,3,4,1,0,0,1090,1090,1,4,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,2,479,2,0,0,0,0,0,0,0,6,2009,8,3,11.931635799828413
859,860,60,3,11029,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,3,4,1,619,0,435,1054,1,4,1,4,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,2,619,2,0,65,0,0,222,0,0,8,2006,8,4,12.429216196844383
860,861,50,3,7642,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,2,4,0,0,0,912,912,1,2,1,4,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,1,216,2,0,240,0,0,0,0,0,6,2007,8,4,12.154516158615772
861,862,190,3,11625,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,3,4,2,841,0,198,1039,1,0,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,2,504,2,0,0,0,0,0,0,0,4,2010,8,4,11.786762130599957
862,863,20,3,9672,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,3,4,2,338,0,702,1040,1,4,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,2,480,2,0,0,0,0,0,0,0,5,2010,8,4,11.931635799828413
863,864,20,3,7931,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,3,4,1,1148,0,0,1148,1,4,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,1,672,2,0,0,0,0,0,0,0,7,2009,8,4,11.794337924408413
864,865,20,1,8640,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,2,4,2,0,0,1372,1372,1,0,1,4,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,2,529,2,0,140,0,0,0,0,0,5,2008,6,5,12.431533509799543
865,866,20,3,8750,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,3,4,1,828,0,174,1002,1,4,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,2,902,2,0,0,0,0,0,0,0,8,2009,8,4,11.908340237224891
866,867,20,3,10656,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,0,0,1638,1638,1,0,1,4,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,3,870,2,192,80,0,0,0,0,0,11,2007,6,5,12.424806488355683
867,868,20,3,6970,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,3,4,1,932,0,108,1040,1,4,1,4,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,2,544,2,168,0,0,0,0,0,400,5,2007,8,4,11.76756768334381
868,869,60,3,14762,1,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,3,4,3,0,0,0,0,1,2,1,4,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,2,672,1,120,144,0,0,0,0,0,5,2006,8,4,12.037653993905211
869,870,60,3,9938,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,2,4,2,750,0,300,1050,1,0,1,4,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,2,574,2,156,90,0,0,0,0,0,6,2010,8,4,12.371587084007746
870,871,20,3,6600,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,3,4,1,0,0,894,894,1,2,0,4,894,0,0,894,0,0,1,0,2,1,3,5,6,0,1,308,2,0,0,0,0,0,0,0,8,2009,8,4,11.603679828238693
871,872,60,3,8750,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,3,4,2,505,0,299,804,1,0,1,4,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,2,523,2,0,77,0,0,0,0,0,6,2010,8,4,12.20856952572876
872,873,20,3,8892,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,2,4,4,0,0,105,105,1,2,1,4,910,0,0,910,0,0,1,0,3,1,2,5,6,0,2,414,2,196,0,150,0,0,0,0,10,2008,8,4,11.661345470088502
873,874,40,3,12144,1,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,2,4,1,375,0,457,832,1,2,1,4,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,1,288,2,0,28,0,0,0,0,0,9,2009,8,4,11.79810440720389
874,875,50,4,5720,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,3,4,1,0,0,676,676,1,0,1,4,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,1,200,2,26,0,0,0,0,0,0,8,2009,8,0,11.104957226643945
875,876,60,1,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,2,4,2,64,0,1120,1184,1,0,1,4,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,2,550,2,208,364,0,0,0,0,0,8,2007,6,5,12.623061104072981
876,877,20,3,25286,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,3,4,2,633,0,431,1064,1,2,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,2,648,2,0,0,0,0,0,0,0,1,2007,8,4,11.792449349720545
877,878,60,3,8834,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,2,4,2,1170,0,292,1462,1,0,1,4,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,3,738,2,184,0,0,0,0,0,0,6,2009,8,4,12.765688433465597
878,879,85,3,11782,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,3,4,1,899,0,210,1109,1,4,1,4,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,2,576,2,192,0,0,0,0,0,400,6,2010,8,4,11.904967552746252
879,880,20,3,7000,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,2,2,1,646,0,218,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,6,6,0,1,336,2,0,0,0,0,0,0,0,7,2009,8,4,11.824079893607152
880,881,20,3,7024,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,3,4,2,980,0,110,1090,1,2,1,4,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,2,450,2,0,49,0,0,0,0,0,6,2007,8,4,11.964001084330445
881,882,50,3,13758,1,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,2,2,1,902,0,254,1156,1,0,1,4,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,2,400,2,168,36,0,0,0,0,0,4,2007,8,4,12.141534124392603
882,883,60,3,9636,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,3,4,2,0,0,808,808,1,2,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,2,389,2,342,40,0,0,0,0,0,12,2009,8,4,12.089538829274222
883,884,75,3,6204,1,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,2,4,2,0,0,795,795,1,4,0,4,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,1,440,2,0,188,0,0,0,0,0,3,2006,8,4,11.682668239557323
884,885,20,3,7150,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,3,4,1,432,0,460,892,1,4,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,288,2,0,0,0,0,0,0,0,7,2009,8,4,11.512925464970229
885,886,120,1,5119,1,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,2,4,2,1238,0,460,1698,1,0,1,4,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,2,506,2,97,65,0,0,0,0,0,1,2008,1,0,12.703509032177148
886,887,90,3,8393,1,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,3,4,1,528,0,1098,1626,1,0,1,4,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,2,588,2,272,54,0,0,0,0,0,6,2006,8,3,11.884489021402711
887,888,50,3,16466,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,3,2,2,0,0,816,816,1,4,1,4,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,1,300,2,121,0,0,0,265,0,0,4,2008,8,4,11.816726919301892
888,889,20,3,15865,1,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,2,2,2,351,823,1043,2217,1,0,1,4,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,2,621,2,81,207,0,0,224,0,0,10,2007,8,4,12.498742259492994
889,890,20,3,12160,1,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,3,4,1,1024,0,481,1505,1,0,1,4,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,2,505,2,0,0,0,162,0,0,0,2,2009,8,4,11.915051671812877
